,Topic,Word,Frequency
909,1,jitlob,0.00037344027
910,1,jidħlu,0.0003730764
911,1,koperazzjoni,0.00037270627
912,1,għaz,0.00037199713
913,1,offerti,0.00037179905
914,1,zvilupp,0.0003709476
915,1,ħtigijiet,0.0003691756
916,1,joseph,0.00036831468
917,1,meħtieg,0.00036769445
918,1,regolatorji,0.00036754704
919,1,iskop,0.0003674298
920,1,obbligi,0.000366052
921,1,staqsiet,0.00036598838
922,1,parlamentari,0.00036481806
923,1,emissjonijiet,0.00036371264
924,1,tagħmir,0.00036330157
925,1,finijiet,0.0003629714
926,1,mizzi,0.00036267666
927,1,interess,0.00036244438
928,1,jigri,0.00036220698
929,1,sejħa,0.00036200555
930,1,naħseb,0.00036146748
931,1,tali,0.0003592644
932,1,grad,0.00035914712
933,1,għadhom,0.00035896274
934,1,abbozz,0.0003583633
935,1,suggett,0.0003575866
936,1,estensjoni,0.00035727097
937,1,pagna,0.00035647894
938,1,efficjenti,0.00035602265
939,1,izjed,0.0003553181
940,1,ammont,0.00035508536
941,1,fost,0.0003507919
942,1,paragrafi,0.0003506278
943,1,jridu,0.00035015764
944,1,pazjenti,0.00034924402
945,1,iskambju,0.0003491874
946,1,għalihom,0.00034857725
947,1,tmexxija,0.00034817297
948,1,medja,0.00034790544
949,1,repubblika,0.00034727005
950,1,victor,0.00034708975
951,1,esportazzjoni,0.00034553444
952,1,uniti,0.00034548418
953,1,brincat,0.00034453438
954,1,disponibbli,0.00034343317
955,1,naraw,0.00034289932
956,1,kummerc,0.00034151046
957,1,lulju,0.00034090065
958,1,kumpaniji,0.0003404312
959,1,fruntieri,0.00034018996
960,1,jrid,0.0003387359
961,1,fazi,0.0003379926
962,1,favur,0.0003359409
963,1,regjonali,0.00033542098
964,1,kummissarju,0.00033528716
965,1,gej,0.0003330602
966,1,jum,0.00033236644
967,1,kontroll,0.0003317218
968,1,bonnici,0.00033110825
969,1,dar,0.00032976276
970,1,fuqu,0.00032869884
971,1,miktub,0.00032780354
972,1,nisa,0.00032772048
973,1,dinja,0.00032749213
974,1,kontrolli,0.00032731367
975,1,buhagiar,0.00032653587
976,1,karatteristici,0.00032652201
977,1,konsumaturi,0.00032605344
978,1,programm,0.0003256239
979,1,tonio,0.0003250141
980,1,bħall,0.0003245034
981,1,siegħa,0.00032433408
982,1,mejda,0.00032405872
983,1,ħatra,0.00032358736
984,1,huwiex,0.00032305278
985,1,miftiehma,0.00032194096
986,1,massima,0.00032182093
987,1,ħamis,0.0003217824
988,1,tapplika,0.0003217818
989,1,gejja,0.0003217721
990,1,xierqa,0.00032173214
991,1,ladarba,0.00032173173
992,1,diskussjoni,0.0003217247
993,1,regjun,0.00032172154
994,1,kalkolu,0.0003217115
995,1,tqegħid,0.00032170842
996,1,skola,0.00032169564
997,1,twegibiet,0.00032168743
998,1,doganali,0.00032164055
999,1,elenkati,0.00032163996
1000,2,onor,0.0122928
1001,2,kummissjoni,0.005494184
1002,2,ewropew,0.0047433088
1003,2,parlament,0.004437339
1004,2,tat,0.004156921
1005,2,kunsill,0.0038636648
1006,2,artikolu,0.0037368666
1007,2,it,0.003579464
1008,2,regolament,0.0031053212
1009,2,mal,0.0028802422
1010,2,qorti,0.0025450212
1011,2,ke,0.002521467
1012,2,decizjoni,0.002287038
1013,2,data,0.002260268
1014,2,jista,0.0022034785
1015,2,oħrajn,0.002191889
1016,2,generali,0.0021617818
1017,2,unjoni,0.0021467123
1018,2,bl,0.0021321045
1019,2,gvern,0.0020925358
1020,2,regoli,0.0020840967
1021,2,tad,0.002042214
1022,2,jigu,0.0019873087
1023,2,godda,0.0019021669
1024,2,ewropea,0.0018993083
1025,2,livell,0.0018906781
1026,2,fit,0.0018508565
1027,2,komunita,0.0018064809
1028,2,saħħa,0.0017483141
1029,2,kumitat,0.0017064023
1030,2,ħlas,0.0016570075
1031,2,sur,0.0016450379
1032,2,fir,0.0016442813
1033,2,permezz,0.0016122428
1034,2,suq,0.0015756123
1035,2,għan,0.0015185693
1036,2,għajnuna,0.0015162987
1037,2,ministru,0.0014975715
1038,2,tigi,0.0014966805
1039,2,procedura,0.0014581782
1040,2,nru,0.0014561529
1041,2,membru,0.0014528396
1042,2,membri,0.0014508157
1043,2,sena,0.0014241983
1044,2,awtorita,0.0014239982
1045,2,direttiva,0.0014170659
1046,2,flus,0.0013864349
1047,2,rigward,0.0013631044
1048,2,lulju,0.0013559903
1049,2,istess,0.0013515162
1050,2,pubblika,0.0013396053
1051,2,opinjoni,0.0013090656
1052,2,of,0.001297821
1053,2,għar,0.0012943472
1054,2,jgħid,0.0012936067
1055,2,parti,0.001275399
1056,2,xogħol,0.0012596996
1057,2,proposta,0.0012309805
1058,2,tista,0.0012057347
1059,2,termini,0.0011934191
1060,2,triq,0.0011768333
1061,2,zmien,0.0011760587
1062,2,nazzjonali,0.0011617021
1063,2,perjodu,0.0011521084
1064,2,sal,0.0011502334
1065,2,fid,0.0011466773
1066,2,jigifieri,0.0011433215
1067,2,gew,0.0011173909
1068,2,affarijiet,0.0011098624
1069,2,uzu,0.0011081371
1070,2,pazjenti,0.0011022936
1071,2,partijiet,0.0010901144
1072,2,sistema,0.0010753087
1073,2,nisa,0.0010737566
1074,2,dħul,0.0010701629
1075,2,politika,0.0010649198
1076,2,kummercjali,0.0010494976
1077,2,snin,0.0010389372
1078,2,tan,0.0010331235
1079,2,jagħmlu,0.0010114011
1080,2,partikolari,0.0010014821
1081,2,kompetenti,0.0009782554
1082,2,jigi,0.0009666462
1083,2,fatt,0.0009658026
1084,2,mr,0.0009626867
1085,2,speaker,0.0009623331
1086,2,applikabbli,0.0009601061
1087,2,gie,0.00095870654
1088,2,certi,0.00094606145
1089,2,finanzjarji,0.00092950213
1090,2,prodotti,0.0009273774
1091,2,kundizzjonijiet,0.0009237367
1092,2,għas,0.0009234419
1093,2,ħin,0.0009213452
1094,2,mizuri,0.0009084087
1095,2,protezzjoni,0.00090526073
1096,2,sistemi,0.00090415246
1097,2,talba,0.0008918033
1098,2,kontra,0.0008910002
1099,2,responsabbli,0.0008799031
1100,2,għad,0.0008784627
1101,2,ewropej,0.0008641486
1102,2,tax,0.0008603983
1103,2,malta,0.00083810283
1104,2,ngħid,0.00083695643
1105,2,annimali,0.00083629054
1106,2,barra,0.00083567714
1107,2,pero,0.00083567464
1108,2,kazijiet,0.000832508
1109,2,the,0.000828938
1110,2,mejju,0.0008253572
1111,2,civili,0.00082369783
1112,2,kkunsidra,0.00082066806
1113,2,prodott,0.0008069256
1114,2,saru,0.00080606254
1115,2,awwissu,0.0008007874
1116,2,komunikazzjoni,0.0007963618
1117,2,kontroll,0.0007794149
1118,2,importanti,0.0007736455
1119,2,programm,0.0007720679
1120,2,tagħrif,0.00075843
1121,2,ssir,0.000756651
1122,2,bank,0.0007501658
1123,2,persuna,0.00074954226
1124,2,bir,0.0007487491
1125,2,għadhom,0.0007479673
1126,2,kura,0.0007460764
1127,2,interess,0.00074028736
1128,2,ix,0.00073513284
1129,2,ligi,0.0007319201
1130,2,sigurta,0.00073083275
1131,2,bħall,0.00072951004
1132,2,tiegħek,0.00072945486
1133,2,bis,0.0007221264
1134,2,pubbliku,0.00071790227
1135,2,investiment,0.00071606145
1136,2,kaz,0.000714168
1137,2,informazzjoni,0.0007124056
1138,2,meħtiega,0.0007107002
1139,2,attivitajiet,0.0007072521
1140,2,proceduri,0.0007058002
1141,2,legizlazzjoni,0.00070208375
1142,2,am,0.00069290795
1143,2,istat,0.00069223787
1144,2,ispejjez,0.0006874906
1145,2,ħtiega,0.0006850379
1146,2,dokumenti,0.0006844498
1147,2,ufficcju,0.0006785105
1148,2,gestjoni,0.00067802164
1149,2,dikjarazzjoni,0.0006748593
1150,2,bagit,0.0006736524
1151,2,għandux,0.0006703374
1152,2,atti,0.00066718773
1153,2,rapport,0.000665255
1154,2,paragrafu,0.00066387386
1155,2,att,0.0006618429
1156,2,msemmija,0.00065794244
1157,2,numru,0.00065503496
1158,2,produzzjoni,0.00065430184
1159,2,lokali,0.00064511236
1160,2,rizultati,0.0006445717
1161,2,kollu,0.00064408075
1162,2,tfal,0.00064356416
1163,2,operazzjonijiet,0.00063711224
1164,2,ħaddiema,0.0006330799
1165,2,lista,0.0006327813
1166,2,regolamenti,0.0006231257
1167,2,impjegati,0.0006228734
1168,2,quddiem,0.0006211176
1169,2,pulizija,0.00061988
1170,2,personali,0.00061607873
1171,2,sħubija,0.0006159698
1172,2,kg,0.0006159379
1173,2,sustanzi,0.0006157735
1174,2,jingħata,0.00061571586
1175,2,ministeru,0.0006086672
1176,2,differenti,0.0006057145
1177,2,iskop,0.00060492044
1178,2,servizzi,0.00060152076
1179,2,sit,0.0006010065
1180,2,parlamentari,0.0005984058
1181,2,skala,0.0005975292
1182,2,finanzjarju,0.00059689756
1183,2,forma,0.0005965796
1184,2,punti,0.00059599616
1185,2,gunju,0.0005941685
1186,2,stati,0.0005933963
1187,2,zewg,0.000591666
1188,2,awtorizzazzjoni,0.0005901653
1189,2,text,0.0005897082
1190,2,specifici,0.0005867979
1191,2,isem,0.00058446976
1192,2,isfel,0.0005815008
1193,2,finanzjarja,0.00058003695
1194,2,seħħ,0.0005786486
1195,2,maltin,0.00057770795
1196,2,mid,0.00057675666
1197,2,prim,0.0005734126
1198,2,naħa,0.00057211367
1199,2,awtoritajiet,0.0005676528
1200,2,president,0.00056687486
1201,2,kee,0.0005649576
1202,2,mil,0.00056447217
1203,2,izvilupp,0.00056424143
1204,2,jeħtieg,0.0005630661
1205,2,energija,0.00056098617
1206,2,limiti,0.0005528519
1207,2,tali,0.0005516572
1208,2,zejt,0.0005513725
1209,2,imsemmija,0.0005483705
1210,2,mg,0.00054737995
1211,2,azzjonijiet,0.0005469364
1212,2,jaf,0.0005468888
1213,2,mogħtija,0.0005465105
1214,2,taxxa,0.0005461165
1215,2,ic,0.00054513
1216,2,ufficjali,0.0005427454
1217,2,inizjali,0.0005416533
1218,2,kbira,0.0005407122
1219,2,edukazzjoni,0.00053884415
1220,2,bejgħ,0.0005379326
1221,2,ambjent,0.00053326896
1222,2,applikazzjoni,0.0005328154
1223,2,digriet,0.0005321593
1224,2,pagna,0.0005317269
1225,2,servizz,0.00053117884
1226,2,bastimenti,0.0005310783
1227,2,emendi,0.00052942376
1228,2,ikbar,0.0005291731
1229,2,galea,0.00052911864
1230,2,ghall,0.0005271761
1231,2,jieħu,0.0005268069
1232,2,għalihom,0.00052597997
1233,2,limitu,0.0005253683
1234,2,pajjizi,0.0005246912
1235,2,xorta,0.00052397477
1236,2,rizultat,0.00052388717
1237,2,bil,0.00052376796
1238,2,titwettaq,0.00052223477
1239,2,taʼ,0.00052032375
1240,2,japplikaw,0.0005188327
1241,2,evalwazzjoni,0.00051769544
1242,2,ħrug,0.0005171175
1243,2,isiru,0.0005170613
1244,2,tard,0.000516703
1245,2,lit,0.00051644177
1246,2,konformita,0.0005149185
1247,2,qafas,0.0005134162
1248,2,inkluz,0.0005132525
1249,2,success,0.0005120475
1250,2,stat,0.0005117376
1251,2,ligijiet,0.0005093144
1252,2,sew,0.000508885
1253,2,kontijiet,0.00050826854
1254,2,minnhom,0.00050758885
1255,2,jridu,0.0005066925
1256,2,għat,0.00050579925
1257,2,tul,0.0005037333
1258,2,qasam,0.00050304877
1259,2,aggustament,0.0005019411
1260,2,jagħti,0.0005004056
1261,2,gdid,0.0004980331
1262,2,permanenti,0.0004977462
1263,2,istati,0.0004959374
1264,2,għadu,0.00049428135
1265,2,ekonomici,0.0004936179
1266,2,pajjiz,0.0004931345
1267,2,kumpanija,0.0004918385
1268,2,lura,0.000490677
1269,2,valutazzjoni,0.0004886577
1270,2,votazzjoni,0.0004882913
1271,2,urgenti,0.00048718802
1272,2,ftehimiet,0.0004866679
1273,2,ammont,0.00048417217
1274,2,permess,0.00048202366
1275,2,appell,0.00048190952
1276,2,bzonn,0.0004797598
1277,2,relatati,0.00047940147
1278,2,art,0.00047710154
1279,2,dicembru,0.0004766742
1280,2,socjali,0.00047626815
1281,2,solidarjeta,0.00047562527
1282,2,jaslu,0.00047257647
1283,2,flimkien,0.00047152382
1284,2,rekwiziti,0.00046930576
1285,2,finali,0.00046845354
1286,2,jinkisbu,0.0004682447
1287,2,suggetti,0.0004667199
1288,2,fond,0.00046517455
1289,2,riskju,0.0004642818
1290,2,gass,0.0004642374
1291,2,kummerc,0.00046156335
1292,2,ħidma,0.0004609684
1293,2,jagħmel,0.0004605963
1294,2,funzjoni,0.00045320956
1295,2,medicinali,0.0004521136
1296,2,xieraq,0.00045131854
1297,2,drittijiet,0.00045073262
1298,2,ml,0.00045069327
1299,2,sħiħ,0.00045025192
1300,2,mit,0.0004491069
1301,2,grupp,0.00044829215
1302,2,jkollha,0.0004481938
1303,2,materjali,0.00044776578
1304,2,forsi,0.00044525898
1305,2,importazzjoni,0.00044500583
1306,2,progetti,0.0004449425
1307,2,jittieħdu,0.00044457582
1308,2,jigri,0.00044331278
1309,2,tlieta,0.00044327744
1310,2,pajjizna,0.00044314755
1311,2,gu,0.00044299953
1312,2,massa,0.0004428564
1313,2,siggu,0.00044284493
1314,2,dibattitu,0.00044234656
1315,2,louis,0.00044226405
1316,2,totali,0.00044223256
1317,2,effettiv,0.00044221737
1318,2,eskluzi,0.0004416317
1319,2,evidenza,0.0004406596
1320,2,magħruf,0.0004378106
1321,2,partikulari,0.00043691826
1322,2,ħalli,0.00043434135
1323,2,principju,0.0004337305
1324,2,attwali,0.0004326941
1325,2,post,0.0004317138
1326,2,offerta,0.00043155308
1327,2,tajba,0.00043126367
1328,2,marbuta,0.0004311726
1329,2,ordni,0.00043092718
1330,2,fondi,0.00043063797
1331,2,kawza,0.00042932795
1332,2,com,0.0004278648
1333,2,tistabbilixxi,0.00042772235
1334,2,bilanc,0.00042372211
1335,2,fost,0.00042165437
1336,2,ottubru,0.00042157352
1337,2,ħsieb,0.00042085123
1338,2,għanijiet,0.00041791855
1339,2,malajr,0.0004169924
1340,2,sentejn,0.0004166094
1341,2,sessi,0.00041599467
1342,2,illum,0.0004148543
1343,2,inkluzjoni,0.00041421605
1344,2,ezempju,0.00041355682
1345,2,provvista,0.00041308356
1346,2,valletta,0.00041119513
1347,2,partecipazzjoni,0.00040986048
1348,2,and,0.00040958347
1349,2,jkollu,0.0004092215
1350,2,zona,0.00040869488
1351,2,kandidati,0.0004066682
1352,2,oggetti,0.00040646215
1353,2,mir,0.0004063552
1354,2,partecipant,0.0004062229
1355,2,jidħlu,0.00040431312
1356,2,tkunx,0.00040430969
1357,2,kwalita,0.00040390476
1358,2,mis,0.0004027141
1359,2,mogħti,0.00040245944
1360,2,responsabbilta,0.00040145378
1361,2,gurnata,0.00040124884
1362,2,twil,0.0003996113
1363,2,iskart,0.0003979063
1364,2,izda,0.00039597362
1365,2,ii,0.00039572682
1366,2,oqsma,0.00039468714
1367,2,gustizzja,0.0003926503
1368,2,cittadini,0.00039109783
1369,2,allura,0.00038929665
1370,2,prattiki,0.00038911184
1371,2,rapporteur,0.0003885979
1372,2,azzjoni,0.00038856248
1373,2,possibbli,0.00038777504
1374,2,ewlenin,0.0003862186
1375,2,referenza,0.00038488826
1376,2,tabib,0.00038439914
1377,2,settembru,0.00038212023
1378,2,annwali,0.00038171536
1379,2,jara,0.0003811969
1380,2,barranin,0.00038110692
1381,2,bit,0.0003788718
1382,2,ekonomija,0.0003781275
1383,2,pm,0.0003776657
1384,2,għandek,0.00037724804
1385,2,ksur,0.00037710016
1386,2,ugwaljanza,0.00037379802
1387,2,taħrig,0.0003730977
1388,2,kariga,0.00037028268
1389,2,inkluzi,0.00037004304
1390,2,pendenti,0.00036970852
1391,2,taxxi,0.00036937968
1392,2,ijiem,0.00036899414
1393,2,baħar,0.0003676662
1394,2,zieda,0.00036703044
1395,2,simili,0.00036517918
1396,2,pakkett,0.00036476532
1397,2,qalb,0.00036428068
1398,2,jkunx,0.00036423112
1399,2,rizoluzzjoni,0.00036366004
1400,2,għoti,0.00036268862
1401,2,san,0.00036228503
1402,2,filwaqt,0.00036125656
1403,2,mekkanizmu,0.00036120595
1404,2,negozji,0.00036102987
1405,2,trattat,0.0003606188
1406,2,joseph,0.00035781943
1407,2,imsemmi,0.00035710627
1408,2,adottat,0.00035695496
1409,2,sant,0.00035609805
1410,2,telf,0.0003560923
1411,2,linja,0.00035591578
1412,2,mandat,0.00035588388
1413,2,tieghu,0.00035581292
1414,2,teħtieg,0.0003557805
1415,2,konvenut,0.000355729
1416,2,emenda,0.0003556797
1417,2,netta,0.00035565742
1418,2,maltija,0.00035565742
1419,2,genituri,0.0003556452
1420,2,separata,0.00035563984
1421,2,siringa,0.0003556326
1422,2,ikollu,0.00035556313
1423,2,awissu,0.00035552823
1424,2,rat,0.000355409
1425,2,tindirizza,0.000355206
1426,2,valur,0.00035485602
1427,2,regjuni,0.0003547022
1428,2,april,0.00035411117
1429,2,għalf,0.00035388186
1430,2,bidu,0.00035362766
1431,2,realta,0.00035269416
1432,2,ħgieg,0.00035084682
1433,2,ħames,0.0003506349
1434,2,relazzjonijiet,0.00035063302
1435,2,kompetittivita,0.00034824185
1436,2,mar,0.00034622243
1437,2,sehem,0.00034615325
1438,2,problemi,0.00034386996
1439,2,car,0.00034284597
1440,2,operaturi,0.00034262295
1441,2,arretrati,0.00034169553
1442,2,bord,0.0003416443
1443,2,risposta,0.00034126194
1444,2,jipprovdi,0.0003410859
1445,2,iii,0.0003409662
1446,2,ekonomika,0.00034086584
1447,2,taqsima,0.0003407691
1448,2,michael,0.00034036767
1449,2,bizzejjed,0.00034034235
1450,2,dovuti,0.00034027488
1451,2,kwistjonijiet,0.00033967014
1452,2,tmiem,0.00033923917
1453,2,kellu,0.0003391195
1454,2,nhar,0.00033884155
1455,2,jirrizulta,0.000338768
1456,2,akbar,0.00033713967
1457,2,akkwist,0.00033699247
1458,2,prezenza,0.00033638786
1459,2,missjoni,0.00033497115
1460,2,http,0.00033481486
1461,2,ammonti,0.00033468602
1462,2,inkella,0.0003336439
1463,2,madankollu,0.0003328211
1464,2,monitoragg,0.00033158585
1465,2,stabbilit,0.0003306158
1466,2,mimlija,0.00032983266
1467,2,aggornat,0.0003296022
1468,2,miljun,0.00032908996
1469,2,process,0.0003282789
1470,2,kultura,0.00032787846
1471,2,marzu,0.00032784758
1472,2,ewropa,0.00032774938
1473,2,aktarx,0.00032764705
1474,2,mat,0.00032756777
1475,2,stabbiliti,0.00032682245
1476,2,rati,0.00032500524
1477,2,farrugia,0.00032498283
1478,2,taz,0.0003247908
1479,2,precedenti,0.00032407296
1480,2,budget,0.0003240129
1481,2,applikant,0.00032393096
1482,2,addizzjonali,0.00032358052
1483,2,persuni,0.00032269958
1484,2,isir,0.00032218563
1485,2,certu,0.00032194323
1486,2,jinkludu,0.0003218071
1487,2,ittra,0.00032150839
1488,2,xhur,0.00032144308
1489,2,jitnaqqas,0.0003211826
1490,2,giet,0.00032030427
1491,2,interessati,0.00031996492
1492,2,registrazzjoni,0.00031989644
1493,2,mentalita,0.00031947138
1494,2,studju,0.00031866992
1495,2,mistenni,0.0003183915
1496,2,tarbija,0.000318146
1497,2,serjeta,0.0003178235
1498,2,jkollhom,0.00031731665
1499,2,għadd,0.0003170945
1500,3,tat,0.00644442
1501,3,it,0.004196967
1502,3,jigi,0.0039527733
1503,3,bil,0.0038339416
1504,3,zmien,0.0035104395
1505,3,ministru,0.0030850158
1506,3,jista,0.003072529
1507,3,kummissjoni,0.0030325425
1508,3,membri,0.0027959319
1509,3,kunsill,0.002432144
1510,3,artikolu,0.0023256426
1511,3,direttiva,0.002293067
1512,3,unjoni,0.002249013
1513,3,istati,0.0022484034
1514,3,rigward,0.0021543617
1515,3,offerti,0.0021401588
1516,3,tan,0.0020455949
1517,3,xogħol,0.0020328325
1518,3,tax,0.0020217828
1519,3,malta,0.0019996993
1520,3,iz,0.0019740544
1521,3,membru,0.0019484668
1522,3,socjali,0.0019172884
1523,3,jigu,0.0019147279
1524,3,regolament,0.0018857624
1525,3,uzu,0.0018692801
1526,3,bl,0.0018689939
1527,3,lm,0.001864551
1528,3,ewropea,0.0017666123
1529,3,ke,0.0017475261
1530,3,nru,0.0016913636
1531,3,ara,0.001652423
1532,3,servizz,0.0015919119
1533,3,am,0.0015779345
1534,3,qal,0.0015740409
1535,3,izda,0.0015486889
1536,3,art,0.0015444428
1537,3,nhar,0.0015084159
1538,3,darba,0.001504868
1539,3,mal,0.0014939386
1540,3,jagħmel,0.0014812343
1541,3,fid,0.0014640389
1542,3,post,0.0014410809
1543,3,awtorita,0.0014314664
1544,3,kundizzjonijiet,0.0014260382
1545,3,jintlaqgħu,0.0014007218
1546,3,servizzi,0.0013977288
1547,3,saħħa,0.0013973921
1548,3,familja,0.0013901604
1549,3,tista,0.0013855105
1550,3,persuna,0.0013782356
1551,3,tad,0.0013665993
1552,3,tigi,0.001363183
1553,3,punt,0.0013507567
1554,3,generali,0.0013431689
1555,3,affarijiet,0.0013296677
1556,3,sena,0.0013105947
1557,3,san,0.0012796646
1558,3,dicembru,0.0012623228
1559,3,għat,0.001249574
1560,3,settur,0.0012260695
1561,3,partikolari,0.0012045167
1562,3,ħidma,0.00120408
1563,3,zewg,0.0012033427
1564,3,kuntratti,0.0011892477
1565,3,magħluqin,0.0011725747
1566,3,giet,0.0011702006
1567,3,informazzjoni,0.0011654084
1568,3,stat,0.0011603641
1569,3,ricerka,0.0011474385
1570,3,sigurta,0.0011424656
1571,3,president,0.001139905
1572,3,mir,0.0011274362
1573,3,godda,0.0011197845
1574,3,test,0.0011073407
1575,3,bini,0.0011025964
1576,3,istat,0.0010999669
1577,3,proposta,0.0010977923
1578,3,referenza,0.001090558
1579,3,filwaqt,0.0010677566
1580,3,paragrafu,0.001057208
1581,3,taʼ,0.0010505576
1582,3,artikoli,0.0010388133
1583,3,istess,0.001038577
1584,3,tip,0.0010382975
1585,3,suq,0.0010363937
1586,3,tali,0.001035024
1587,3,magni,0.001006098
1588,3,ispejjez,0.001003046
1589,3,gdid,0.001002403
1590,3,regoli,0.0009898205
1591,3,għan,0.0009871908
1592,3,jgħid,0.0009856957
1593,3,sezzjoni,0.0009838936
1594,3,sal,0.00097462867
1595,3,tieħu,0.000970959
1596,3,kaz,0.00096858287
1597,3,fir,0.000961983
1598,3,ilma,0.0009496523
1599,3,kkunsidrat,0.00094662694
1600,3,triq,0.000942978
1601,3,effetti,0.0009254239
1602,3,programm,0.0009253669
1603,3,perjodu,0.0009231151
1604,3,socjeta,0.0008953509
1605,3,lista,0.00088330667
1606,3,kumitat,0.0008830861
1607,3,numru,0.0008822483
1608,3,fit,0.0008666226
1609,3,settembru,0.0008573845
1610,3,importanti,0.0008561427
1611,3,vetturi,0.0008556554
1612,3,att,0.00085393805
1613,3,bis,0.00085150363
1614,3,ajru,0.0008475265
1615,3,dipartiment,0.00084601255
1616,3,taz,0.00084503205
1617,3,data,0.0008433738
1618,3,eur,0.000838352
1619,3,bidu,0.00083179004
1620,3,politika,0.00082225347
1621,3,ewropew,0.0008221205
1622,3,grupp,0.0008141824
1623,3,ezempju,0.0008124559
1624,3,ezistenti,0.0007933507
1625,3,kwalunkwe,0.00079057034
1626,3,sħiħ,0.0007898291
1627,3,gimgħa,0.00078848517
1628,3,isem,0.0007850023
1629,3,doza,0.0007724026
1630,3,pero,0.00077030587
1631,3,mis,0.00076688005
1632,3,self,0.00076462264
1633,3,miljun,0.0007597352
1634,3,kap,0.00075724267
1635,3,quddiem,0.00075264927
1636,3,meħtieg,0.00075111655
1637,3,riskju,0.00074849045
1638,3,nies,0.0007479439
1639,3,qasam,0.0007463926
1640,3,komunita,0.0007455732
1641,3,maltin,0.00074405933
1642,3,pubblici,0.00073040655
1643,3,prezzijiet,0.0007278638
1644,3,ambjent,0.0007254805
1645,3,bit,0.0007242426
1646,3,kura,0.00072351604
1647,3,ħsieb,0.0007229376
1648,3,rilevanti,0.0007176341
1649,3,gvern,0.0007173902
1650,3,trasport,0.0007167704
1651,3,prodott,0.0007120107
1652,3,għad,0.0007112674
1653,3,kamra,0.0007107652
1654,3,ufficjali,0.00070892996
1655,3,bord,0.0007084482
1656,3,kontra,0.0007027188
1657,3,fatt,0.0007011962
1658,3,drittijiet,0.00070026406
1659,3,staqsa,0.0007002606
1660,3,ligi,0.0007001293
1661,3,prodotti,0.0006996853
1662,3,tfal,0.00069806154
1663,3,pjan,0.0006967986
1664,3,għaldaqstant,0.0006929527
1665,3,barra,0.0006877364
1666,3,kopja,0.00068706984
1667,3,access,0.00068395963
1668,3,peress,0.0006817895
1669,3,nagħmlu,0.0006799892
1670,3,japplikaw,0.0006786591
1671,3,certi,0.00067802577
1672,3,miktub,0.0006672386
1673,3,għawdex,0.00066555804
1674,3,taqsima,0.00066447904
1675,3,mar,0.0006641048
1676,3,ħaga,0.0006560586
1677,3,jingħata,0.00065595837
1678,3,operazzjonijiet,0.0006511249
1679,3,gwida,0.0006507792
1680,3,għas,0.0006501921
1681,3,tajba,0.0006499161
1682,3,attivitajiet,0.0006468196
1683,3,vettura,0.00064480567
1684,3,gej,0.00064478576
1685,3,innovazzjoni,0.00064288586
1686,3,proposti,0.0006378952
1687,3,linji,0.00063671626
1688,3,operaturi,0.0006347363
1689,3,ammont,0.0006337944
1690,3,nuqqas,0.0006288579
1691,3,parti,0.000626258
1692,3,kooperazzjoni,0.0006194595
1693,3,knisja,0.0006180324
1694,3,sistema,0.0006144035
1695,3,tiegħek,0.00060757576
1696,3,mid,0.0006072253
1697,3,trattat,0.0006065218
1698,3,nisa,0.00060419255
1699,3,ordni,0.0006028596
1700,3,jagħmlu,0.0005987903
1701,3,kbira,0.0005975368
1702,3,stabbiliti,0.00059663533
1703,3,zieda,0.00059585046
1704,3,promozzjoni,0.0005943851
1705,3,jidħol,0.0005913805
1706,3,onor,0.0005903518
1707,3,dejn,0.00058743084
1708,3,imsemmi,0.00058584264
1709,3,universita,0.00058571604
1710,3,ix,0.00058000453
1711,3,lura,0.00057832536
1712,3,jannar,0.0005780911
1713,3,għalih,0.0005779248
1714,3,ħin,0.00057693344
1715,3,irid,0.00057604245
1716,3,dejjem,0.0005757228
1717,3,decizjonijiet,0.0005752235
1718,3,barranin,0.0005740413
1719,3,legizlazzjoni,0.0005733804
1720,3,ħajja,0.00057334226
1721,3,ngħid,0.0005728415
1722,3,iv,0.00057229487
1723,3,pozizzjoni,0.0005714401
1724,3,tneħħija,0.00057109253
1725,3,jigifieri,0.0005669369
1726,3,ħalli,0.00056590774
1727,3,luqa,0.0005658074
1728,3,kese,0.0005656273
1729,3,mm,0.0005656207
1730,3,direttur,0.0005651426
1731,3,applikazzjoni,0.00056488405
1732,3,jsir,0.0005646159
1733,3,ftehim,0.000563581
1734,3,lanqas,0.00056305615
1735,3,bzonn,0.0005585152
1736,3,decizjoni,0.00055575586
1737,3,mil,0.0005532498
1738,3,rapport,0.0005518089
1739,3,izvilupp,0.00054918515
1740,3,jkunx,0.0005475596
1741,3,prezenti,0.0005460749
1742,3,problemi,0.0005452031
1743,3,isptar,0.0005425229
1744,3,permezz,0.0005422611
1745,3,persuni,0.0005422249
1746,3,pajjiz,0.0005416986
1747,3,erbgħa,0.0005390234
1748,3,netwerk,0.0005362531
1749,3,tagħmel,0.00053556694
1750,3,attwali,0.0005355414
1751,3,avviz,0.00052980974
1752,3,konformita,0.00052506174
1753,3,registrazzjoni,0.0005242024
1754,3,tlieta,0.00051883445
1755,3,zona,0.00051881647
1756,3,evidenza,0.0005174205
1757,3,interessi,0.0005168606
1758,3,partijiet,0.0005163451
1759,3,partecipanti,0.00051224086
1760,3,oħrajn,0.00051137316
1761,3,ogħla,0.0005088603
1762,3,intraprizi,0.0005088197
1763,3,inizjattiva,0.00050729903
